compound,neutral_mass,mz,charge,rt,neg_12,neg_16,neg_20,neg_24,neg_28,neg_32,neg_36,neg_40,neg_44,neg_48,neg_13,neg_17,neg_21,neg_25,neg_29,neg_33,neg_37,neg_41,neg_45,neg_49,neg_14,neg_18,neg_22,neg_26,neg_30,neg_34,neg_38,neg_42,neg_46,neg_50,neg_15,neg_19,neg_23,neg_27,neg_31,neg_35,neg_39,neg_43,neg_47,neg_51
17.84_462.1831,NA,462.1831043,1,17.83998333,285.4638138,0.593866322,12.44754325,0.706167529,18.47023615,29.84944197,30.873856,128.458048,482.8926998,2.185698605,353.2676806,60.73666144,65.87621052,339.4271154,264.6128159,383.1040176,341.1559279,324.9489372,585.7457815,2.062610744,315.5064754,32.69524179,51.30140395,280.7094601,291.0337587,511.4956946,460.1198201,363.6280944,517.9734234,2.023454217,323.2126744,104.477323,208.3899725,334.4375933,288.9168602,473.4084866,468.2202279,385.5594757,533.5833039,27.99705227
17.50_648.0108,NA,648.0107733,1,17.49716667,7.644471749,27.74463303,47.91635417,66.67188225,36.74455107,61.28696944,39.62951332,21.33294829,0,54.85448803,7.51182258,20.1521409,21.3404419,6.837471032,9.634114314,12.17877363,4.198780562,17.19658829,0,26.61019999,6.439384962,19.26487915,31.98046292,2.031130799,11.87022309,17.24203136,15.42636471,18.12912761,0,36.77050082,14.13177711,8.690908257,12.44824525,14.45830688,16.25293125,7.715935367,13.61684738,16.85693118,0,10.17060806
8.85_361.1850,361.1849877,360.1777113,1,8.851616667,398.3305819,0.638397607,5.264893656,0,117.8648536,27.49824661,83.30087009,101.8145117,644.0757209,6.109594791,333.225435,232.6097356,248.665728,363.6834795,446.7561504,483.7594146,597.0812042,429.7183766,529.0035866,64.33536202,386.2038869,204.5589634,215.8150118,337.5954673,330.869023,492.5674964,535.6213119,345.0442945,574.1284138,31.0678978,369.9826485,335.1390098,349.8941834,326.3609029,328.0341708,692.7618738,644.8067622,474.0437571,378.2305308,513.3807424
13.54_499.0550,NA,499.0550312,1,13.53615,41.54193104,152.7405199,175.9155043,134.0038093,11.68074132,32.372835190000004,136.5812562,145.0205042,347.1668593,100.6434927,44.2335562,27.5923977,42.61386504,82.47207319,9.248585825,14.10959101,24.268673,33.95372205,80.87053005,41.62465773,50.25020281,20.10223152,36.43690844,60.91829895,14.30301673,38.11314795,46.0602613,43.02958068,94.05814503,53.43088823,59.92382626,19.75183692,39.5978825,121.72166,11.49864879,26.74383502,38.49291047,67.20004256,321.1913554,38.36673579
19.88_510.1825,NA,510.1825324,1,19.88371667,1301.846449,0.016234811,1.798886147,0,4.921132149,4.173160367,8.016431177,96.00865994,1974.544552,0,1364.896713,202.020233,31.69136269,1189.675184,1269.190439,186.1479583,228.7334848,300.0533527,1820.533446,0,1459.738897,248.2371849,32.34970395,1129.918183,1318.608238,262.4370345,339.4515546,322.0393907,2139.769151,0,1513.090872,997.8652196,696.6315813,1240.205188,1406.858448,999.6010602,1427.93818,330.3879462,1936.903117,259.535093
19.88_578.1699,NA,578.1699357,1,19.88371667,784.6190529,0,1.685238021,0,4.187043357,3.431824339,1.563882918,60.99571617,1194.199251,0,799.0199791,122.410791,7.634568249,760.8720766,712.444545,108.7614604,121.190337,188.3717799,1050.650263,0,868.3853754,135.4803097,16.98531917,753.6833791,802.6540428,169.8636912,214.5711459,215.0200089,1239.608848,0,899.862463,620.1866717,427.0378471,800.950032,827.6216435,598.0361057,852.0649461,214.9408203,1156.127659,146.2731611
17.80_498.2204,NA,498.2204091,1,17.80231667,136.8316867,14.79679291,34.2694953,469.3792729,63.43804624,76.94815898,89.64005799,31.41089055,126.7259062,132.5572984,91.72737471,11.66481807,30.50575531,63.91668815,23.64761405,26.63205766,70.64223046,22.58714414,97.83530672,72.78552532,77.50164601,11.18380278,36.48893903,102.9056105,6.388403389,31.28851872,75.73066355,21.33152043,97.34573891,49.75704067,59.17553259,11.73192727,6.967825525,118.6709044,22.45947007,14.87736877,42.58862957,21.62461353,64.6273769,5.826101909
18.13_743.1668,NA,743.1668335,1,18.1313,26.69748302,0,0,0,1.589488477,0,0,19.85015657,94.2756712,5.980213857,31.69001402,0,0,0,60.75616157,51.76563385,43.0678897,34.92289929,91.35746496,31.24457093,29.24682477,0,2.73044186,1.444311426,73.08132461,72.91303477,74.35384981,60.34192767,110.7638075,48.68221577,22.47963603,7.776009286,12.29658573,0,77.16051902,59.05146922,75.55747893,35.49669361,88.19693703,86.36547576
9.79_614.2173,NA,614.217325,1,9.7874,82.75847989,7.53379076,23.73138022,0,24.24220657,45.70285413,56.94480206,183.759958,72.73709761,10.61994739,132.3141277,259.3724794,118.6125603,16.88023271,184.2314143,146.5781619,168.9033718,198.900913,96.06772928,227.2299588,147.7257138,238.9750196,97.71673832,16.19916659,200.6818991,140.897376,173.3784101,189.1197519,86.37705817,209.2364656,127.0269105,303.7151515,166.1644198,20.30573855,172.9119021,141.4109506,200.7112699,187.4345003,61.84316199,240.3671176
17.44_681.2124,NA,681.2124474,1,17.44033333,289.3028116,2.022864261,5.407528028,2.60548419,9.392486805,29.72368876,5.058472751,6.000731646,400.5199115,7.792233509,134.4018135,56.71355821,153.7675822,696.7644217,106.3983922,128.9674186,338.1851046,27.82739983,431.0436477,14.06319295,137.7032853,36.71437842,102.2118112,724.6332601,59.81509926,147.7933397,206.3397956,54.75831948,413.92379,6.412236152,124.4392695,145.0250274,359.7929336,695.4001922,64.8399537,282.6883165,397.701235,54.53574079,267.8195197,27.57778798
10.86_389.0051,NA,389.0051469,1,10.86018333,105.5272328,158.382126,272.1776795,265.2162085,200.9971455,233.976567,139.231767,94.40617037,0.840464532,266.5680351,88.50969263,93.70626475,104.9708151,29.05263424,21.18732972,36.60773993,82.39103153,94.66863841,0.953082188,240.3821013,92.35983424,100.0123502,178.8295601,38.90081871,25.87560246,39.67750417,64.86512301,87.05148957,0,281.8240539,68.06292205,21.75698715,56.40028152,34.20006351,24.46491913,42.60889348,113.2961649,69.83600138,2.349458877,110.6434769
19.04_696.3944,NA,696.3944035,1,19.03588333,605.1865862,7.44420448,0,10.15755661,76.26592625,83.04453368,162.7794887,1435.260213,860.7874665,0,870.4626805,634.3185613,93.02761456,254.3648108,1409.1855,1681.437789,1231.101609,1717.295934,545.4726846,288.9954086,746.7960984,626.1890633,86.37604412,214.6034802,1273.360831,1453.17593,1527.018318,1543.690365,304.4317878,258.5973746,807.3811424,767.4012162,492.4177778,238.6295224,1378.594054,1568.700581,1325.405787,1591.514506,722.9797767,1468.31754
19.68_544.2769,NA,544.2768844,1,19.67721667,94.68363084,0,2.039212438,0,120.825725,240.9572926,407.6715901,1271.339238,749.8960347,30.61961038,115.8742268,346.3894272,138.1106045,13.52194338,1129.387954,1636.247966,1917.58508,1477.572548,992.2416821,420.5571873,124.7664945,320.2208628,141.3841933,15.14035274,1055.520142,1492.538137,2179.16463,1397.515661,971.0726581,413.5868758,90.16364727,395.1434213,270.0658923,30.72472202,923.4883629,1539.233981,2277.937121,1546.976073,1072.247689,1185.546521
19.66_876.3355,NA,876.3355205,1,19.65821667,10.56516547,21.26758646,5.094214914,3.356945978,12.9822674,7.359761241,28.54760673,48.15108836,6.315478095,2.965120768,27.32386241,61.47770895,17.75914872,13.61978502,49.78078289,36.17172945,30.79200927,95.5211268,18.86942228,5.435446918,34.03631608,60.11938332,10.365571,9.02807295,48.0008296,59.24663521,56.49659614,85.22712417,21.69607817,15.18144615,47.20715697,64.87229721,50.77014517,30.26163732,70.03536112,40.53251331,73.89026897,46.022549,27.41689611,18.83973397
24.33_830.0531,830.0530833,829.0371243,1,24.32731667,938.0240202,1064.30843,1079.548166,891.112639,1270.93311,877.0466292,810.5355081,972.3156001,813.3003523,1085.774842,439.8909155,354.0288086,583.8389154,348.1051638,366.4523495,430.4813065,350.396285,357.2498695,378.7299836,455.267094,379.1065782,369.242444,563.5268753,525.2613086,448.6141336,410.6892114,240.7142649,429.6923272,509.1418317,561.8883103,311.4097249,341.9479345,284.7452392,269.6105199,319.9438834,348.3913496,264.6274183,327.1635274,297.1534977,291.6854945
19.68_554.3187,NA,554.3187206,1,19.67721667,42.16325621,0,0,0,0,0,1.389819989,8.63520132,70.3576424,0,47.12389887,41.79193698,20.52081277,16.86658723,34.80119708,24.19670096,44.6414007,32.34053352,73.24536362,11.60551553,37.54077729,44.98110034,19.06624707,13.20074209,26.31521461,35.82684103,33.46544935,51.52695506,53.29786404,11.34244633,57.61676814,39.89226343,76.21660561,15.13604289,26.76464231,33.70040301,46.11026772,40.78309026,27.33121554,29.78321487
14.71_188.0926,NA,188.0925554,1,14.71065,146.9493562,53.08353736,79.07731251,101.8093484,350.453114,101.268269,290.0647502,58.097986,34.99318547,35.99874354,102.9825001,39.67086321,109.3583737,43.11472175,52.55079102,97.03692924,107.366491,42.67540766,54.34127325,34.14600492,102.4364229,39.07207167,94.78301374,55.53502164,31.50892513,86.53707501,69.02668904,46.87363474,33.87972541,29.58078023,53.47554556,27.06878059,48.70074706,35.713817,32.36789698,38.49947248,54.66315579,32.52552053,29.6810354,37.29658693
17.82_666.1454,NA,666.1453555,1,17.82115,53.946297,0,0,0,0,3.522458369,1.258786795,13.76323603,52.31832818,0,36.42852754,1.318808142,3.015626532,26.29610033,38.44549467,80.83170597,53.40521647,29.77734585,69.95371765,0,39.47541122,0,0,43.27077519,41.45805998,85.92684124,67.16290379,46.22591863,77.10727846,0,70.80095732,5.57126249,22.60384708,36.75555543,39.17620568,60.78586281,89.9871323,31.88329878,32.91304258,0
4.02_676.0263,NA,676.0263088,1,4.021366667,0.724366012,0,0,0,0,0,0,1.18475238,8.258867885,0,1.431649489,1.434179528,2.331522638,0.087946481,0,0,0,1.829845098,8.103796801,0,0.850358255,4.055658317,1.268231801,0,0,0,0,0,8.045540125,0,2.495221657,7.84080967,2.779613469,2.125545235,0.850821151,2.382123202,0,1.649311287,12.52247628,0
24.33_850.0457,850.0456625,831.036353,1,24.32731667,1900.996307,2037.4686,2057.909286,1811.144466,2425.164539,1666.403359,1684.905256,1868.801616,1604.035237,2229.941485,868.3586482,696.0901058,927.0509031,639.7795249,626.3118886,856.9689312,653.7129751,566.0910177,728.6114094,979.4923129,769.7901997,603.109478,1176.956284,999.480696,985.7285281,862.05162,386.4960325,797.9949468,979.5919218,1058.742011,733.786553,705.5512511,593.3759505,636.5536987,539.961249,633.4081612,461.4563298,535.767956,645.9093449,514.5649505
4.19_211.0833,NA,211.08335,1,4.1942,35.81014189,0,3.101103883,1.477884192,0,0,1.750779213,0,42.99134766,0,27.09778876,11.29978645,13.45451873,60.44691128,9.81325889,7.716523528,15.17980137,1.70189822,32.05778496,0,33.01740152,4.212547507,2.199193351,82.29925699,22.42303695,16.9807775,12.25029402,6.183767343,36.4097893,0,26.56950364,25.12587885,48.04773095,47.53027724,20.97088513,29.24689413,15.38335131,5.744165918,48.97456455,6.09568072
11.07_418.1196,NA,418.1195961,1,11.07266667,405.5849177,34.95852485,29.7356683,20.57469269,37.43727017,181.3081835,255.7644836,88.79642275,545.6341276,74.46329386,417.6299809,494.0215326,217.4549111,449.7104932,324.1360776,594.0863357,634.6540543,514.0690903,390.535746,294.513482,451.7786492,565.4073478,259.7348514,472.6674994,268.8399832,589.3842694,583.8149763,576.9861742,503.3556119,313.7740029,496.461242,709.9914627,608.7030038,494.504418,384.8208643,645.0392453,640.6997209,617.4404202,382.3385749,403.3332679
4.83_616.2211,NA,616.2210587,1,4.830333333,12.89534391,0,0.019260033,0,0.268485687,0.045758563,0.391253843,3.275675393,819.5156002,0,111.4491337,5.065697601,8.338106441,9.573326995,6.711994482,5.538020169,12.41539941,20.86696236,80.12659651,0,99.42486944,1.882952401,11.06617567,1.503985469,4.474718931,0.738275532,1.436029759,126.5578394,74.44606741,0,131.4950823,48.65360368,10.75749678,10.47201545,1.489445136,35.02121192,3.930984382,345.3838798,120.1971354,0
13.53_611.1750,611.175022,610.1677456,1,13.53071667,161.5907172,13.6763503,26.3144832,13.90786117,82.02518017,41.61433269,51.9096512,42.68046934,12.7317964,17.07811846,119.4888269,249.4343824,166.9825942,50.20328046,196.8305354,192.2956382,112.1987521,192.0568788,80.90560979,105.9060911,127.1703502,216.8018765,142.4814206,36.32187317,210.2817703,204.6774338,101.2508539,158.5557284,69.7458691,115.7027059,119.0177019,229.0410162,242.6491901,31.49753681,186.1034699,174.0007448,122.5719052,173.2204007,23.09343631,190.0850037
24.37_861.0375,NA,861.0374755,1,24.36581667,592.4129671,611.2824669,609.1474704,572.5869373,688.4293822,493.6535544,512.0508631,529.0116782,469.0369832,664.7624491,253.3434607,189.5679589,296.7962367,220.2361544,232.6167898,216.7471117,181.3442903,152.8561944,199.5699463,295.5341667,218.5573724,150.2036849,401.1029011,315.1263722,272.9604829,278.7274906,103.8449204,180.6559562,222.1714415,219.0444796,246.7523928,178.440594,112.2448519,218.5061824,125.6242866,215.1467672,110.6634888,217.0106137,191.7846409,166.2560254
6.30_419.0869,NA,419.0868843,1,6.29675,19.88367012,0.203650865,20.50335859,114.3946346,3.517957782,5.449296959,44.61826457,1.031163967,200.7448403,58.86638952,10.37456273,11.91308723,1.824656925,191.4444542,168.6708641,102.2119435,109.3192312,5.842389846,199.9492192,277.3235217,9.213589192,0.15557506,9.711669896,202.5950949,143.5510708,99.15572901,54.60939208,6.461979766,203.2193516,254.5063718,27.85774741,140.8219943,169.1198407,171.3018786,164.0269183,222.7462884,150.6136918,28.26917814,175.0443011,262.6719372
19.88_708.1278,NA,708.1278275,1,19.88371667,151.8474632,0,0,0,0,0,0,0,158.239555,0,129.4170398,8.451432388,0,144.9228332,97.5678342,7.330666983,2.749059092,6.181458901,188.4974938,0,133.1419812,10.53005619,0,157.7652615,146.0975157,15.01171501,19.10742657,20.19447654,194.2156361,0,152.8635698,89.76753728,61.58720617,145.2337746,130.7868731,72.42543012,157.1368475,15.55016923,165.1964494,9.743473358
10.47_500.1244,NA,500.1243723,1,10.47203333,830.1068759,25.93915936,28.51402764,43.93490893,83.48877099,196.6001301,131.8961346,43.32818588,574.2471812,48.83199944,818.4115201,618.7442222,293.082675,634.1098335,785.9482943,837.3676997,578.7945189,530.360106,410.0625484,7.491716375,835.9445697,572.5441888,258.559667,798.8179718,749.9241566,786.2779132,592.9954213,361.0458271,494.3164049,8.789833004,849.0742044,570.2773582,669.5525774,723.8236109,875.5128466,680.3916486,1052.397427,422.1800198,402.882928,232.5441142
20.50_651.2703,NA,651.2702789,1,20.50051667,83.0143776,13.48410957,4.886644846,163.8951905,53.25055365,55.36340542,82.87297803,23.69737644,84.24528043,10.14008919,45.30207459,11.49414132,16.72390038,125.7866606,20.38094099,15.24463546,23.80689837,7.723785461,59.03460891,6.329548542,54.32308283,3.920309145,4.644460187,116.2799278,20.2308788,15.46479977,21.38939834,12.18906648,45.94953466,3.684929363,30.07037179,2.57238805,3.712372575,86.73694954,17.14948351,8.561727771,5.307670187,1.728200774,22.12101808,0
7.35_511.0897,NA,511.089725,1,7.3492,70.94673885,0,0,0,0,0,0,0,32.68584983,0,10.76651951,2.326758998,12.26741597,13.80678038,12.96974701,20.15768069,2.775660683,8.209201831,52.46529968,1.554915652,6.038722552,2.406016647,1.866332072,28.0426461,11.00867547,22.97024253,0,22.2668681,48.1591551,0,40.70223435,47.34071134,91.57524141,23.43492888,21.25415519,28.8472292,0,29.07037576,52.72227083,0
5.06_460.2417,NA,460.241705,1,5.05865,1.731830286,0,0,0,6.253522706,0,3.653827648,32.67593585,4.493218256,0,6.325442333,6.988132943,3.266321357,0,27.11862696,21.91664091,12.41788337,66.362339360000007,7.792317497,5.672609807,1.275552158,5.271198062,4.458540717,0,19.9478066,20.52338285,10.87739277,29.74440199,5.222788148,11.10373237,1.297591838,5.772740314,1.251901552,0,17.98724988,12.61683054,13.21985686,40.68222048,8.29197066,12.13615608
21.54_370.0858,NA,370.0857886,1,21.53711667,25.54006711,76.54036442,97.48828703,127.2487805,40.41360334,68.66355207,35.15552637,29.32154103,17.50064427,69.86623739,23.05888674,21.5774947,38.19234333,33.01795483,10.64564738,19.49147679,15.62125244,20.50673077,12.12325523,33.61619394,19.57078344,25.93460693,67.58838435,26.12300241,17.26264038,20.36601146,25.59228813,25.85683648,15.83387187,43.52662131,23.36736559,25.33930413,21.30210729,27.34338848,17.108887759999998,15.34631095,24.02715065,5.985412315,16.35185018,5.272811897
13.91_539.2384,NA,539.238372,1,13.91268333,112.2401334,0,0,0,2.408184336,0,2.207006502,0.648975941,146.5853176,0,60.08427296,2.731940459,7.316181572,372.5179013,45.56205516,7.594695057,66.86385631,9.696647067,147.6586415,1.970599099,56.25635436,1.467073778,2.208559279,345.9107579,32.88173283,6.314649843,28.8155752,5.394233709,126.9559918,0.087270388,46.43693359,55.08607641,126.0887674,309.7439213,28.76852903,51.55584374,105.2317734,15.73818549,111.8957784,5.125017431
6.59_340.1851,NA,340.1851481,1,6.589233333,207.8973442,0,1.415432955,10.3159683,2.318934001,1.15653606,0,0.93478859,108.490272,1.163401307,175.6241725,1.901344369,0,145.4591088,185.2683476,0,58.6698696,2.137361848,145.1368708,0,172.0936726,2.108388857,0.650012856,243.2881318,179.2401545,0,42.17769116,5.345389204,174.6965825,0,235.2511186,61.98112727,64.39912649,172.731298,169.234352,45.95385189,85.8361425,4.443707,187.4352868,54.01731929
11.05_554.0922,NA,554.0921834,1,11.05366667,157.1152617,25.34168013,46.68545554,19.1799214,36.98847119,96.82109451,129.0337035,30.52867375,197.6684404,61.83464099,192.5495222,255.5536208,129.207841,234.6197521,142.7173559,264.7015572,264.2969966,246.9878059,174.736265,156.6804668,202.8214204,314.009573,126.2689408,261.7927641,147.7438931,266.7690055,308.5156419,272.3677386,201.2281215,174.3008982,225.4158664,345.8771885,332.049041,281.5480517,199.1594149,269.3079748,301.2721843,283.923278,165.435867,193.1458828
21.20_765.4528,NA,765.4528185,1,21.1963,2.652418183,0,0.656531397,0,0,10.13143372,2.986363096,192.7370094,33.67876204,0,6.826497815,32.40591692,1.1001832010000001,0,203.0777805,181.3694514,39.49877035,210.5634332,60.97866619,12.26355497,2.792371087,25.1992402,0,0,204.313862,226.6316188,59.08345264,204.182957,61.93619588,5.735329712,8.453469933,34.36045684,9.701502241,0,141.1057686,185.259437,78.8352318,200.1749281,15.29215406,110.180152
16.82_663.2413,NA,663.2413209,1,16.81786667,38.22644462,20.82382443,19.79028009,6.293619722,109.3920158,6.328594396,20.33426451,33.77200243,8.690362932,8.376459399,34.76328146,193.0124798,74.68944969,47.20598138,165.8012335,86.00040637,62.82005443,69.62047005,30.06308148,121.1083283,52.92232368,200.8630068,82.65049495,24.95247855,189.2569804,80.8574645,24.02188758,46.74067297,10.75364036,122.6424655,24.01631133,125.5641434,94.0465992,27.58134,213.9752189,60.48764279,50.62732526,58.24586162,11.66056035,119.8944415
4.66_505.9217,NA,505.9217238,1,4.661,92.97549708,139.9173144,191.3675606,270.2180119,257.7754446,126.1639941,104.2311455,109.3790931,20.43347697,262.6293349,109.2389856,47.42925144,37.28959369,133.08718820000001,124.5944736,51.42743395,72.94059166,57.08918284,17.11394003,137.5363694,119.2778488,31.06063449,46.02366041,80.3592422,102.6843453,81.16601581,131.0752642,74.41971116,22.94237675,134.9257728,20.92547501,3.87538761,34.74339607,113.3596363,61.40480023,36.04850923,83.10866441,22.29006954,8.255434579,99.99511176
14.10_609.1608,NA,609.1608403,1,14.09501667,79.50688556,32.31801065,21.36398218,5.893519505,15.31827449,9.088534441,30.5305023,21.8945766,238.8330131,15.48579265,106.5287292,183.0864257,36.98365485,41.63453249,23.31110342,18.09812344,70.84498008,251.9563851,241.8233451,20.03829899,126.5663807,209.2548285,51.1939267,38.6684034,22.73305118,37.70247232,47.75034976,240.2344922,280.6624995,29.44836682,272.6839775,263.0391605,181.1155817,33.52695992,38.18184196,90.39184622,83.22133656,260.6722533,243.5175629,66.05067539
5.41_469.2779,NA,469.2779018,1,5.410133333,72.1910082,5.569009728,12.32194118,0,89.9698293,127.4973686,61.56549526,424.7896114,87.69822098,23.47532923,148.0644796,121.7616342,77.4020453,0,497.3075844,453.5374332,226.4435135,563.4537007,94.61462799,212.5303701,153.442182,102.7913357,103.9290437,0,544.99674889999994,416.7377064,261.7831252,475.0311267,132.9907225,246.6563021,110.018622,128.8143469,145.6896455,0,496.4491448,400.6064321,435.8980663,613.2169282,154.1893942,467.3398627
5.12_409.0750,NA,409.0750404,1,5.11765,25.84812105,12.71451992,5.047406299,1.974218678,3.37238693,0,1.458984187,8.101560627,21.31639131,1.514620624,30.26051757,22.77499417,36.46876356,56.12587995,22.70855514,12.26756182,29.86875912,21.88323689,21.0240174,4.587136444,37.38058034,13.3868025,33.75817518,42.82568214,38.86222578,16.15655723,19.59977525,14.28587475,17.42278312,0,20.91029663,34.25546643,35.79677738,44.04741479,46.18272281,16.24035114,22.16536826,15.51423736,30.27738782,0
20.33_667.1432,NA,667.1431904,1,20.33051667,19.41782143,55.47481046,51.99840411,55.6524353,1.929663768,0,29.25201426,1.994723353,88.56918176,11.73538173,8.597775236,0,3.870452866,27.86805699,0,0,10.13033987,0,46.34559201,0,10.19369141,0,2.344258957,6.970521673,0,0,19.71352344,7.711184941,58.73528317,1.823096896,14.95767098,0,0,23.0736882,0,0,1.908468095,1.859837455,67.64249117,0
17.06_447.1917,NA,447.1916896,1,17.06318333,84.37436905,3.975509037,155.5625069,5.468135744,136.9275356,64.85790062,76.30978965,86.22780915,623.8506056,112.3274874,141.3344349,108.1536984,211.455943,79.63882095,549.1102411,131.8706409,388.3708308,180.1577524,512.14598350000006,98.28566719,144.6790822,74.42723349,160.4259173,113.6555395,485.5483766,169.9990836,375.5953128,278.7729484,596.0357453,117.1195214,197.2872408,466.3458385,279.6636165,105.7072377,496.9237017,667.2716217,761.6389941,342.0506521,514.1033212,582.5134068
18.13_675.1788,NA,675.178842,1,18.1313,42.67471185,0,0,0,7.177035413,0.523061536,1.473106098,31.59102984,138.5661025,14.07137406,44.37401995,0.054922063,10.20471051,4.911585223,106.2649263,81.25988426,62.7754769,58.39362648,162.5153514,57.30236165,47.19583316,3.163868689,4.054982424,8.34832245,112.2589174,103.6076287,78.42352693,93.85424821,143.2181882,87.96567255,43.84780509,19.17012118,18.97602574,2.918939955,112.3718646,92.50979942,123.8571106,66.35795915,145.1747181,146.7637772
