compound,neutral_mass,mz,charge,rt,pos_12,pos_16,pos_20,pos_24,pos_28,pos_32,pos_36,pos_40,pos_44,pos_48,pos_13,pos_17,pos_21,pos_25,pos_29,pos_33,pos_37,pos_41,pos_45,pos_49,pos_14,pos_18,pos_22,pos_26,pos_30,pos_34,pos_38,pos_42,pos_46,pos_50,pos_15,pos_19,pos_23,pos_27,pos_31,pos_35,pos_39,pos_43,pos_47,pos_51
15.82_484.2120,NA,484.2119952,1,15.8245,80.65025951,198.8153697,106.4849897,25.3872108,168.4729295,81.65614331,150.9073273,86.61640977,164.2466906,215.2785946,55.18956684,20.5343774,49.43222422,19.42251808,25.83894755,26.15338014,46.86705102,38.81883845,76.78320019,123.8243953,56.96037188,23.67067405,79.77879299,7.736602018,17.58670883,26.64334973,41.05746294,39.84545946,103.3024351,110.6188427,46.02270805,20.03603343,10.59165823,24.58998981,21.96442705,22.8676396,18.02014513,22.71449731,97.26971359,46.12247786
23.01_549.3974,NA,549.397446,1,23.0058,0,0,0,14.4508067,0,0,0.47901421,0,94.0606494,0,142.7094432,0,0,954.1312509,135.4695818,108.1899487,12.49218493,0,1177.939685,0,142.447068,0,0,763.3279825,169.0666377,141.9208317,10.74701116,10.24646023,1242.139104,0,281.3604553,117.2435471,132.7488679,1545.47616,374.2987833,1279.658922,662.9866979,89.56921115,2162.244819,725.5231786
11.33_528.2637,NA,528.2636525,1,11.33073333,665.278028,1038.905907,874.2812434,1080.710118,858.1707286,1010.116824,671.3735226,584.8555549,498.725436,787.2229937,524.7634745,449.9183336,608.8431432,589.5261959,496.0032755,495.3348148,516.2154829,501.1912651,553.8656065,554.8128548,521.9844459,468.5552278,523.1637933,598.7795985,490.3689022,471.9763968,493.9163882,409.1337931,477.9126703,522.7849088,487.5067851,398.8525633,492.2707579,582.4035561,451.5883853,597.9215738,510.8096583,396.4609566,409.1414074,507.5561437
24.06_435.2333,NA,435.233305,1,24.06175,1421.387933,1788.038213,1630.383365,2171.490922,1363.726377,1839.608762,1559.720374,1278.635584,1282.191988,1641.400223,1191.114457,1245.821368,1322.391844,1570.039444,1230.316095,1233.882007,1260.238311,1035.610957,1181.952737,1225.819925,1245.131238,1174.64688,1299.638132,1469.38109,1088.146828,1102.521532,1144.883383,1192.092576,1329.73226,1262.781151,1181.98699,1120.060653,1180.385605,1553.606097,991.548917,1176.660208,1218.017306,1161.682887,1271.222149,1111.259589
4.96_247.0798,NA,247.0798279,1,4.9624,16.75004783,86.48528014,127.6543419,153.5185984,87.8150217,124.0017261,116.5316406,49.34852099,10.16107427,131.2027386,12.69086754,42.1690126,39.38754604,8.774583031,8.76620094,27.85886033,17.82874345,11.90554267,6.524796143,77.15253921,6.630173059,34.84173277,52.7933753,5.157786385,19.46383416,37.2551923,20.32117425,13.56159383,10.94000859,84.87427733,3.551696823,12.68394662,12.77833991,20.47701004,17.35955242,12.84146038,11.02352893,10.43236176,15.4079005,15.29806386
9.84_379.1574,NA,379.1574328,1,9.841816667,74.27230651,77.77156179,118.0761049,54.03287054,53.23290511,141.982811,58.53321296,86.75288981,14.91788199,122.6944227,13.61320443,73.98681207,44.87020315,17.77141997,21.83537563,13.79235222,50.98636226,30.54027326,29.79629042,34.36806465,24.41014319,36.25213316,27.96683007,42.5756739,17.29660993,16.27423472,21.26172144,32.70269091,16.48599195,31.25083512,15.52072608,9.724627804,8.690438742,25.7239125,12.1670509,13.5035349,21.43431157,26.31679282,14.25444271,35.2325247
17.60_435.1846,NA,435.1845725,1,17.60258333,666.8036708,1982.652109,1023.972692,415.0452311,273.3076253,269.164491,387.2937587,385.4856532,235.3858547,650.9388413,181.8172708,238.7231743,197.6218425,183.6210863,80.50977814,81.5028073,225.6665567,138.0486623,248.2423503,246.2690019,112.3193716,155.8291759,150.1000584,101.6893962,70.75135675,99.93842279,178.7489044,164.8959776,244.8976394,245.4796501,151.2777254,131.2134935,167.9330401,101.7749543,65.08506909,101.5541374,187.5140719,192.8714091,194.5009668,132.6448982
13.34_250.1154,NA,250.1153625,1,13.34013333,1252.689101,1272.395046,1698.133165,2091.697298,1264.891502,1660.753336,1480.289835,1211.585444,1243.672354,1578.345591,1154.093856,987.8053229,1471.964496,1315.75364,1036.559048,1216.678675,1020.789566,1078.499122,1171.678868,1129.854424,1080.170258,1175.76149,1222.369521,1287.064986,1082.695652,1351.370979,1188.384474,1143.045971,1135.117721,1085.562437,1192.100802,1143.679369,1236.982634,1203.688785,1093.744385,1212.279801,1151.645457,1036.287457,1145.773646,1134.051058
24.80_486.3159,NA,486.3159327,1,24.8042,46.85482531,33.47017708,109.5107016,165.5206923,91.68161672,118.0992861,99.36947555,58.28597046,32.9015402,80.48727769,489.4145996,126.6554748,283.1964476,241.9852555,245.5656614,209.3687988,151.5429033,75.98789413,238.1938047,408.9198019,477.1332753,145.9652279,274.7049794,163.9760529,264.6624587,221.7686458,162.257526,116.1704733,319.4971734,420.5797953,1098.620345,187.6222556,506.5359697,228.228537,237.5524089,561.4566506,342.1399399,215.2586453,788.7992994,347.8827839
20.83_602.2072,NA,602.2072312,1,20.83091667,220.5405809,325.1095402,343.086943,534.2227986,250.7887808,384.0210849,330.7448761,174.2460518,229.5097839,262.2295748,142.2464719,152.6709668,248.4798949,411.7511353,96.93220112,219.68016,195.0768094,111.3332469,210.7508381,151.8739168,183.4799355,140.9981161,243.0676072,346.2037619,88.16076344,209.054013,193.5995195,178.607906,218.0849472,148.3304357,150.7845574,86.69322234,127.5874774,348.3925416,87.0375094,145.3810544,130.3107735,109.0778306,192.7978273,44.24492444
18.69_403.1558,NA,403.1558221,1,18.69001667,368.6161004,572.4944887,647.982691,241.8155466,323.5835836,443.5853936,321.9169342,356.3253468,60.0306698,522.3750391,55.76779092,352.4456914,204.4277153,154.9840014,0.064465128,44.5133124,164.1884666,7.002795866,40.98431694,35.62616714,0.018407388,222.5714858,142.2916288,136.3659575,5.939491838,16.16591346,114.2734825,12.23095217,39.54704568,30.36944014,2.552888204,87.30438748,35.35633643,96.82535422,13.91948868,11.30808929,24.59058841,0.036849855,17.84719479,0.256312644
22.04_440.2295,NA,440.2295231,2,22.03551667,0,4.621901944,0,0,74.43182055,2.304042145,15.96851566,88.94484694,0.954048245,26.0617656,11.79502615,72.61332354,13.34290859,1.032702281,135.2593196,121.7634795,45.94195324,146.6812558,0,145.0236188,15.05064449,68.28699905,29.41202059,0,176.7415353,127.9357966,41.93045854,117.9935374,8.714884476,132.2435708,15.91604037,69.32405067,71.91970867,32.76983399,164.5884663,173.7438576,77.40971122,135.4234063,6.005714206,179.9708942
16.24_349.0650,NA,349.0650314,1,16.24015,67.59601708,99.65178608,118.4191992,202.3018238,63.14500685,103.25520590000001,72.99145715,30.72515005,51.05112694,83.07811673,28.67271623,56.69455416,64.6776133,94.54959812,33.44521601,47.75527684,45.6958856,33.85671603,43.19869609,56.29478455,53.73217779,45.70876831,75.42493073,96.62358691,46.65396264,71.49600143,47.91612032,27.70263979,49.19204661,57.52224051,43.98299967,43.6164399,65.61849998,74.54803477,38.15188798,39.51296867,28.06997316,32.80597391,53.10747224,35.97007714
34.58_260.9298,NA,260.929761,1,34.57766667,927.9252861,1167.850741,1133.278854,1521.677328,965.9409604,1170.070499,1098.778846,862.9023361,958.7233091,1170.890579,805.5600248,943.5541289,969.8171378,1086.27961,797.8419608,840.5115692,835.5287939,839.4378856,835.4729801,901.9991471,805.565456,931.7346209,969.3464315,1127.699896,755.1791805,936.1696655,856.5304018,812.8727618,898.4832051,913.854664,851.1266533,893.4258153,945.7808056,1050.574381,773.8797966,879.657241,840.6867161,855.8393892,957.4629202,873.5237077
23.65_546.3006,NA,546.3006286,1,23.64743333,12.30431632,31.76102803,40.20739065,66.21358701,58.93647109,40.12275996,46.43397702,50.96593175,32.53299545,117.5577946,105.5740654,103.6331228,121.9938549,111.1624304,121.1790198,113.1584936,31.73993729,127.3645981,98.72358368,137.863309,95.38953325,66.80978739,65.86569373,121.9788435,80.19001049,64.67528048,42.4501441,120.5851769,96.53674369,78.31378181,221.8282267,165.7562674,97.92629729,204.4114233,110.0050917,186.5966427,134.8773144,207.6200763,132.1742822,174.5360347
5.41_310.1397,NA,310.1397378,1,5.411216667,321.5810486,0,0,18.24144765,19.90854829,0,0,5.465438088,394.3103528,0,471.3274113,15.08755009,8.179395384,374.9788444,540.7446907,4.542712637,155.9399711,35.31929475,406.4426495,30.54282916,479.1945976,79.48347611,34.05297168,518.7803612,552.0626206,19.70671212,96.07919219,30.64156846,496.2212676,7.707993391,431.3031847,137.559091,167.1126298,451.5573602,497.9592981,131.742404,214.0285379,35.77539777,634.780713,154.2337132
27.76_635.1458,NA,635.145775,1,27.76355,65450.97766,98521.4283,97202.90494,109137.0683,78058.23949,102755.3727,83518.87111,71345.80664,74566.18322,96570.72042,67273.69547,69396.96741,84044.12154,74077.78987,62698.5923,70118.74113,70008.96984,69313.84601,70424.00225,77697.10278,64696.61199,73306.13725,79991.22663,84955.29262,63636.56932,63504.96685,63121.55675,64330.99671,74108.73025,69195.51014,67772.42371,71416.93958,61910.73418,82137.61043,52576.47841,69743.04814,66719.09371,62884.11923,71521.29815,66479.14863
18.59_612.3663,NA,612.3663058,1,18.59436667,4.287120018,0,0,0,0,0,0,28.29826022,67.15347545,0,45.10647866,6.174875921,0,13.2022289,77.7663635,114.1445969,80.11467397,103.8013475,99.4691908,3.807959892,14.7429108,9.326492684,0.425647279,38.78850447,95.13464906,83.14665518,35.57219653,139.6896844,74.43937201,0.858539969,57.73630136,21.6355492,27.8712239,10.11760404,93.77372401,93.94248674,104.6167439,88.66901819,106.2328316,78.94833944
22.54_199.0565,NA,199.0565263,1,22.53915,3949.946914,4947.890623,4925.756155,5860.325899,3953.909611,4858.775439,4203.924965,3405.338525,3794.512612,4708.752952,3378.8036,3868.473627,3945.119955,4728.903745,3115.142465,3523.0342220000002,3616.430602,3314.62973,3633.160967,3824.93475,3609.188223,3603.181509,3933.252418,4433.759381,3068.630752,3828.502746,3410.863302,3197.854163,3712.558202,3695.355488,3294.898082,3528.62104,3836.37006,4312.834042,3061.521411,3552.19003,3230.439396,3594.613641,3705.067075,3266.097486
14.75_376.6497,NA,376.6497264,1,14.7549,0,7.494641811,5.191972668,0,3.509694836,5.171390549,17.95768402,41.10581116,2.742951556,6.653433064,6.6591172,38.67014167,9.942752896,0,16.75527723,25.30930137,21.98445242,52.40287147,4.914965869,42.48649484,10.29655216,24.32076411,11.34685019,4.427984099,24.30254483,33.10919893,26.04365528,44.75466045,18.09189055,40.54852632,12.21410828,31.29852422,24.0152068,0,27.46496967,25.4108881,27.77526171,50.85019594,18.91446149,43.03446858
12.42_312.0867,NA,312.0866953,1,12.42068333,308.63788,479.872646,604.6350282,329.4558478,340.630635,534.9234337,339.1306804,287.337204,202.1590817,627.7903281,132.3436694,284.468835,201.4002989,214.1657899,167.6785074,204.449592,201.2459807,160.8519465,148.7298084,133.6034349,140.7162915,366.3688701,221.321241,217.5475899,188.6457893,173.8672142,210.1308221,208.8514066,167.7827666,119.7166336,145.5888716,219.5783547,113.9469693,186.719219,141.1366812,183.2111371,178.6514764,224.5057583,187.0693663,146.5802719
21.39_824.8965,NA,824.8965356,2,21.38671667,0,0,0,40.97960929,0,0,4.694429917,5.903783755,138.2603595,0,163.0772749,0,30.14050271,150.2336714,156.0843706,161.9988781,85.10735561,210.982094,185.5663448,243.7816398,212.8966642,0,94.73182084,125.0515646,169.9574864,147.594626,137.6705316,211.9554346,251.5429534,236.7262778,180.3996229,65.35216165,130.341616,155.0618994,195.6674254,166.0521767,215.322062,219.0758225,136.824879,244.270065
16.45_324.1883,NA,324.1882619,1,16.4548,50.8796995,0,0,1.569683402,0,1.021298507,1.76320371,0,104.1021255,0,64.49091852,0,0,24.64680015,96.99590783,5.654828006,22.57901819,0,117.3297919,0,80.92032898,0,0,36.41205967,87.99592283,12.70008265,27.75052151,10.10077056,117.4845333,0,108.57828430000001,4.511183341,31.02386319,45.72747618,133.1152153,153.2665889,156.9828776,14.85292665,137.6352365,59.22647926
11.83_459.1842,NA,459.184153,1,11.82621667,162.2075022,276.600109,162.8482763,50.00204794,257.846292,331.6992747,254.284741,686.257222,973.3081353,118.2385487,137.3149793,462.9499021,371.7337016,140.0273027,1173.24606,1958.569011,920.2409598,2159.339661,1045.407486,666.4608225,215.857461,489.7127194,410.0400896,121.0327866,1335.212562,2359.461678,1011.861318,1975.071651,1139.595765,636.1494613,227.4130397,948.5250054,754.1740761,152.3298956,1325.410446,2086.158298,1247.202479,1816.9594,1302.284086,997.5199689
4.15_362.2024,NA,362.2024379,1,4.14995,115.7721942,26.94608392,41.77689612,52.34722481,83.00924472,59.63673118,55.52675948,108.4218962,224.5479755,35.84310333,229.3792071,91.53817237,62.60337544,271.8363308,384.4244716,92.32477765,102.3174927,157.5297794,232.1427437,43.38142524,185.4236747,81.41736882,83.59760173,125.6313771,309.4585269,112.6784541,124.8182783,178.6901052,289.8749601,60.18416416,145.9464489,143.1010021,87.31573956,197.4403266,277.9166084,242.890244,205.8332015,171.9904668,243.821505,149.5034819
17.04_755.3528,NA,755.3528287,1,17.03911667,162.5824441,237.7467811,547.189281,134.2884516,200.9761849,231.8389841,182.861224,238.3987487,366.5864215,227.2168135,212.8114915,269.9068802,569.5505089,169.22905,239.5119037,299.8584183,219.6648499,287.5476426,438.3445319,277.5181239,207.8015372,270.9464013,518.0551753,196.8044336,232.7889259,325.1995974,228.3704579,271.4906794,434.0034157,303.2986626,229.0653897,305.400708,537.605847,212.7347728,279.3408084,388.8297072,218.802467,310.2841337,434.3304881,280.2566462
16.24_356.1448,NA,356.1448161,1,16.24015,82.52262982,169.2383819,144.6286245,273.6789911,51.4170069,33.70065765,152.8891132,70.55310232,146.8894541,90.15985647,53.71648777,48.05328515,55.97049336,140.8989934,28.68982655,12.08281731,64.07348696,24.86421004,78.74880691,41.09302522,64.5440574,54.25164761,61.03235078,65.23907995,16.09956549,21.68288031,73.25875239,24.86783729,86.16311052,37.18645076,43.82541868,67.88832288,51.63381137,125.6772896,17.93822504,33.15721984,26.4578064,35.03721778,108.7299255,17.83381986
24.49_862.0419,NA,862.0419089,1,24.49038333,0,0,0,0,0,0,0,0,0,0,717.4732129,610.6139727,15.68552667,872.7293397,606.8756705,686.7777612,585.4102924,546.0471511,563.1317157,0,592.5134606,642.3525775,0,796.5839386,632.8490524,679.5645337,456.1044541,563.0953258,415.111363,0,583.1231402,551.9178568,559.7534406,745.0859793,556.3957439,568.0692482,635.459349,494.3317053,674.810404,402.6898904
25.43_316.2234,NA,316.2233704,1,25.43233333,547.6672838,748.7306709,662.2081852,788.7671039,645.6239119,704.320077,624.4699007,576.3465092,681.1714707,603.5164146,477.9728463,527.3280071,615.0729991,535.8710931,518.3117284,603.0378943,560.3770259,516.4892159,590.1737048,652.2920255,471.0081766,546.4296825,648.2247279,592.1281305,469.5908104,514.2926146,424.1621316,437.5963307,596.9585433,536.4979977,511.1164874,491.1505046,448.6291298,552.2994624,396.5215094,628.892831,458.6838502,525.7170068,541.7736886,537.1929838
21.64_336.0815,NA,336.0814913,2,21.6442,137.8246971,279.0724261,310.0176117,430.1472776,161.383878,327.0990181,286.0665383,121.0949128,109.7650616,259.6707919,70.01471772,94.14253347,160.4564492,252.5829087,47.56824724,64.72486303,157.8478253,27.67583293,128.1317936,105.4232961,107.1952791,104.3345769,194.1577801,243.6962786,23.60190981,33.91670575,76.65741267,55.54071137,149.8112028,114.1331338,82.47630958,58.0867283,77.28780155,178.9940988,44.913891219999996,80.75077741,53.37439963,40.72410724,127.8516492,34.44814973
23.50_395.2023,NA,395.2022852,1,23.49576667,110.3081768,140.0417838,174.4276412,207.9819744,83.85151517,160.0168593,119.4001738,116.98910360000001,100.098089,154.8473843,112.320611,112.1950228,111.0118914,175.3973011,71.63542745,98.44245416,104.1490099,83.19531344,106.3992153,76.82341023,105.5652832,94.12618052,85.34903639,119.3347299,82.31168162,115.4719977,92.57251929,91.31019643,130.9475512,82.95086554,62.73928977,96.54614766,70.31311288,117.537471,57.61326009,81.53196377,75.75200447,107.4844075,88.72781481,67.94141287
24.42_461.3211,NA,461.321113,1,24.41588333,20.29805182,159.6993485,98.79391284,561.729536,95.60931834,185.1800813,205.5266288,86.83740996,98.98243407,138.9582382,927.4717339,582.4548124,171.9470455,1022.938163,662.3903062,704.9133403,675.4162499,555.3113211,647.5441183,172.1366383,865.489785,537.0264324,146.3769633,1092.836349,463.8090518,690.7934138,583.4601385,577.0122395,599.3760453,110.61032,1611.659851,1060.003044,937.4015323,1656.560026,806.6206706,1520.477188,1269.668219,1034.148209,955.4099685,723.5978943
25.25_350.2649,NA,350.264885,1,25.24718333,781.1564504,1074.52235,924.6955225,1148.10976,1062.956513,1011.251356,867.6257085,773.781656,844.0448713,897.9179469,629.8404049,706.7990894,800.5866217,708.7472735,610.7332721,714.1866483,744.9390296,677.2405006,768.3687103,800.2741481,582.6991941,815.7770252,773.2403846,929.014839,657.1415281,676.6864704,634.1056477,638.1372556,709.5520284,648.2762427,690.8342431,808.4189235,765.3328037,683.5466791,607.3344773,661.8494982,692.8117114,714.2309566,708.6579799,730.7744496
24.56_474.2740,474.2739506,475.2753952,1,24.56321667,1021.490349,1262.694556,1230.0472,1866.113924,993.0237467,1427.312621,1119.007417,978.0349465,1079.819925,1240.811278,2042.065343,2148.279949,1358.756204,2498.767339,1898.372547,1922.668843,2094.251407,1761.270212,1941.87376,1298.566716,2380.028331,2175.124752,1340.11345,2391.630231,1837.295608,1931.682193,2168.864128,1735.652762,2016.359931,1239.646,2044.886806,2076.854285,2332.283779,2560.98687,1912.56519,2271.360692,2156.214931,2034.916081,2088.170963,2130.322267
18.05_490.2730,NA,490.2729706,1,18.04638333,2751.908209,2049.565632,673.8698515,4602.78296,890.0325373,1665.488679,2719.745086,1298.44565,2384.652449,1615.014064,1918.318254,872.5859721,330.1863435,1215.436919,348.2749158,509.1028667,1363.832932,987.0676494,1972.208098,374.0727713,1819.554293,804.6564107,302.0453927,1488.069312,322.7773539,478.7218792,1445.577506,1030.989512,1936.11895,275.0889429,1305.168759,510.379727,187.9779603,931.6851857,201.3567525,359.4089286,954.2642523,728.3186342,1365.640458,111.2994059
18.23_362.0774,362.0774213,345.074133,1,18.23105,378.8459716,643.9721603,693.0685679,889.6399985,544.8589691,677.7928948,506.6978731,314.6674973,354.2300722,619.7196572,300.7706351,384.9942928,490.0918406,557.2221873,242.2806961,284.0667737,326.1311945,238.9503696,344.2686073,342.9775744,301.9293956,386.2024888,472.546461,548.6520811,259.1479839,325.4167192,380.8036916,232.5850828,358.4078562,363.8693777,283.3659262,309.5454538,450.7515546,548.2111529,251.1402379,270.3319154,333.1826824,206.7732408,356.7729121,194.5080521
18.01_461.7184,NA,461.7184312,1,18.00955,0,0,0,22.37752002,0,2.593540865,4.757073869,7.597832117,54.80278598,0,88.31249176,5.859280537,64.83610019,63.07955653,76.10936868,85.91087376,69.2064794,102.3142969,65.7795386,76.10468113,67.78477328,22.29706673,91.47916418,78.26405681,76.21258576,80.50983872,104.5795643,113.0043617,60.13297553,105.8779373,106.4148252,43.26268842,117.9778312,106.9917986,66.79210216,93.57302691,108.4128298,98.96645668,75.01258621,76.19633641
